Pub ID,User Defined 2b,,Higher score is ?,Mean in Control Group,Mean in Treatment Group,Time of Administration (mins),ESi,SEi,lower 95% CL,Upper 95% CL,Drug,Ventiliation,Outcome Measure,Outcome Measure Text,Mean in Sham,ApprovedGeneName,User Defined 1,User Defined 2,User Defined 2a,Transgene,Author ID,Time of Assessment (hrs),Dose,Method of Induction of Injury,User Defined 1a,Strain,DocumentLink,Species ID,Monitoring of Physiological Variables,Unit,Fresh Or Frozen,Type of Culture Medium,Group letter,Drug Group,Quality Score,True No of C,Control%,Treatment%,Outcome Measure ID,Publication Type,Entry Completed,Author for Correspondance,Type of Disease,Year,Sex,Animal,Type of Ischaemia,Anaesthetic ID,Method of Quantification of Injury,Neurological Scale,Method of Haemorrage Identification,Funding Source,Number in Sham,Outcome Measure Type,tblOutcomeMeasure.Notes,Single/ Multiple,Duration of Ischaemia (mins),Route of Drug Delivery,Comorbidity,Cotreatment in both Groups,Cotreatment in Treatment Group Only,Peer Review Publication,Control of Temperature,Random Allocation to Group,Blinded Induction of Ischaemia,Blinded Assessment of Outcome,Use of Comorbid Animals,Sample Size Calculation,Compliance with Animal Welfare Regulations,Statement of Potential Conflicts of Interest,tblPublicationData.Notes,JournalName,Publication Reference,Number in Control Group,Number Affectd by Outcome Measure in Control Group,Number in Treatment Group,Number Affectd by Outcome Measure in Treatment Group,Standard Error (C),Standard Deviation (C),Standard Error (Rx),Standard Deviation (Rx),°C hrs,neutral or not,Stem cell origin,Stem cell detail,Number of Passages,Transfection Or Selection,Transgenic Model Group,Sham data not present when required,Sham data is worse than control,AD drug group,Blinded Assessment of Neurological Score,Effect Size1,SE1,User,Assay Conditions,Assay,Radioligand,BrainAreaSubsection,Last Time Point,Treatment Groups per Control,PublicationID,Blinded Assessment of Infarct Volume,Anaesthetic without marked intrinsic neuroprotective activity,Calculated SD (C),Calculated SD (Rx),Control SD,Treatment SD,Mean(Sham),Mean Rx-Sham,Mean C - Sham,MeanC-Sham',MeanRx-Sham',HigherMeanScore,WhichDenominator,WhichNumerator,Anaestetic,Expr1025,Method of Induction of MCAO,Quantification Method,Effect Size_new,SE_new,MultiplicationFactor,Better Scoring Group,Calculated SD (C)New,Calculated SD (Rx)New,Control SDNew,Treatment SDNew,PooledSE,RawMeanDiff,RawMeanDiff_SE,Age (weeks),Weight of animals (lower) (g),Weight of animals (upper) (g),Mean Weight,SD of Weight
1003,Skilled walking,Motor/sensory,,5.623,5.586,0,50.68493151,204.7462526,-350.6177236,451.9875866,IL1-RA,Unknown,NeurobehaviouralScore,Fig 4D ipsi acute IL1-RA,5.55,,unknown,Peripheral,Protein,,18732,600,100,17,MRI,Wistar,,400,FALSE,mg/kg,,,a,Anti-Inflammatory,8,5,100,49.31506849,48074,Full Publication,TRUE,18732,Focal,2014,Male,Rat,Temporary,2,2,46,,Multiple see paper,,,,Single,60,SubCut,2,,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,"Conflict of interest: NJR is a non-executive director of AstraZeneca but this has no relationship to the research described here. The other authorsdeclare no competing financial interests.

MRI

Fig 2F Done
*Fig 3A sham, control, acute & delayed day 25 on",20,,10,,5,,0.05127,,0.1307,,,0,other,other,,,,FALSE,FALSE,,FALSE,5.586,0.1307,SM,,,,,FALSE,2,19177,FALSE,TRUE,0.162129976,0.292254085,-222.095857,400.3480612,5.55,0.036,0.073,0.073,0.036,5.623,0.073,0.037,Isoflurane,17,Intraluminal filament/suture,H & E,50.68493151,204.7462526,1,Treatment,0.162129976,0.292254085,222.095857,400.3480612,0.236324543,0.037,0.149464764,12,,,,
1003,latency of first interaction,Social interaction/anxiety/depression,,10.41,4.03,0,108.8737201,55.63532514,-0.171517139,217.9189574,IL1-RA,Unknown,NeurobehaviouralScore,acute - Fig 6c,4.55,,unknown,Peripheral,Protein,,18732,600,100,17,MRI,Wistar,Publications\IL1-RA\IL1RA_Update2016\1003_Girard_2014.pdf#Publications\IL1-RA\IL1RA_Update2016\1003_Girard_2014.pdf#,400,FALSE,mg/kg,,,a,Anti-Inflammatory,8,5,100,-8.873720137,48084,Full Publication,TRUE,18732,Focal,2014,Male,Rat,Temporary,195,2,46,,"CIHR, WT, University of Manchester, GASM & MRC",,,,Single,60,SubCut,2,,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,"Originally ES, changed to SM for Fig 6 outcomes (SM not extracted)",20,,10,,5,,2.25,,0.71,,,0,other,other,,,,FALSE,FALSE,,FALSE,4.03,0.71,SM,,,,,FALSE,2,19168,FALSE,TRUE,7.115124735,1.587608264,-121.4185108,27.09229119,4.55,-0.52,5.86,5.86,0.52,10.41,5.86,6.38,Isofluorane,17,Intraluminal filament/suture,H & E,108.8737201,55.63532514,1,Treatment,7.115124735,1.587608264,121.4185108,27.09229119,5.154876332,6.38,3.260230053,12,,,,
1003,latency of first interaction,Social interaction/anxiety/depression,,10.41,6.93,1440,59.38566553,72.55550478,-82.82312383,201.5944549,IL1-RA,Unknown,NeurobehaviouralScore,delayed - Fig6c,4.55,,unknown,Peripheral,Protein,,18732,600,100,17,MRI,Wistar,Publications\IL1-RA\IL1RA_Update2016\1003_Girard_2014.pdf#Publications\IL1-RA\IL1RA_Update2016\1003_Girard_2014.pdf#,400,FALSE,mg/kg,,,b,Anti-Inflammatory,8,5,100,40.61433447,48085,Full Publication,TRUE,18732,Focal,2014,Male,Rat,Temporary,195,2,46,,"CIHR, WT, University of Manchester, GASM & MRC",,,,Single,60,SubCut,2,,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,"Originally ES, changed to SM for Fig 6 outcomes (SM not extracted)",20,,10,,5,,2.25,,2.82,,,0,other,other,,,,FALSE,FALSE,,FALSE,6.93,2.82,SM,,,,,FALSE,2,19168,FALSE,TRUE,7.115124735,6.305711697,-121.4185108,107.6060016,4.55,2.38,5.86,5.86,2.38,10.41,5.86,3.48,Isofluorane,17,Intraluminal filament/suture,H & E,59.38566553,72.55550478,1,Treatment,7.115124735,6.305711697,121.4185108,107.6060016,6.7226111,3.48,4.25175258,12,,,,
1003,time spent interacting,Social interaction/anxiety/depression,,35.33,63.78,0,116.9819079,59.30050444,0.752919201,233.2108966,IL1-RA,Unknown,NeurobehaviouralScore,acute - Fig 6d,59.65,,unknown,Peripheral,Protein,,18732,600,100,17,MRI,Wistar,Publications\IL1-RA\IL1RA_Update2016\1003_Girard_2014.pdf#Publications\IL1-RA\IL1RA_Update2016\1003_Girard_2014.pdf#,400,FALSE,mg/kg,,,a,Anti-Inflammatory,8,5,100,-16.98190789,48086,Full Publication,TRUE,18732,Focal,2014,Male,Rat,Temporary,195,2,46,,"CIHR, WT, University of Manchester, GASM & MRC",,,,Single,60,SubCut,2,,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,"Originally ES, changed to SM for Fig 6 outcomes (SM not extracted)",20,,10,,5,,5.73,,11.93,,,1,other,other,,,,FALSE,FALSE,,FALSE,63.78,11.93,SM,,,,,FALSE,2,19168,FALSE,TRUE,18.11985099,26.67629097,74.50596625,-109.6886964,59.65,4.13,-24.32,24.32,4.13,63.78,-24.32,-28.45,Isofluorane,17,Intraluminal filament/suture,H & E,116.9819079,59.30050444,1,Treatment,18.11985099,26.67629097,-74.50596625,-109.6886964,22.80299871,-28.45,14.42188268,12,,,,
1003,time spent interacting,Social interaction/anxiety/depression,,35.33,29.59,1440,-23.60197368,37.81739222,-97.72406244,50.52011507,IL1-RA,Unknown,NeurobehaviouralScore,delayed - Fig 6d,59.65,,unknown,Peripheral,Protein,,18732,600,100,17,MRI,Wistar,Publications\IL1-RA\IL1RA_Update2016\1003_Girard_2014.pdf#Publications\IL1-RA\IL1RA_Update2016\1003_Girard_2014.pdf#,400,FALSE,mg/kg,,,b,Anti-Inflammatory,8,5,100,123.6019737,48087,Full Publication,TRUE,18732,Focal,2014,Male,Rat,Temporary,195,2,46,,"CIHR, WT, University of Manchester, GASM & MRC",,,,Single,60,SubCut,2,,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,"Originally ES, changed to SM for Fig 6 outcomes (SM not extracted)",20,,10,,5,,5.73,,4.35,,,0,other,other,,,,FALSE,FALSE,,FALSE,29.59,4.35,SM,,,,,FALSE,2,19168,FALSE,TRUE,18.11985099,9.726895702,74.50596625,-39.9954593,59.65,-30.06,-24.32,24.32,30.06,35.33,-30.06,-5.74,Isofluorane,17,Intraluminal filament/suture,H & E,19.09514305,37.81739222,1,Treatment,18.11985099,9.726895702,-60.27894542,-32.35826914,14.5420339,5.74,9.197189788,12,,,,
1003,latency to first float,Social interaction/anxiety/depression,,43.76,43.38,0,-1.26413839,85.07877207,-168.0185316,165.4902549,IL1-RA,Unknown,NeurobehaviouralScore,acute - Fig 6f,73.82,,unknown,Peripheral,Protein,,18732,600,100,17,MRI,Wistar,Publications\IL1-RA\IL1RA_Update2016\1003_Girard_2014.pdf#Publications\IL1-RA\IL1RA_Update2016\1003_Girard_2014.pdf#,400,FALSE,mg/kg,,,a,Anti-Inflammatory,8,5,100,101.2641384,48088,Full Publication,TRUE,18732,Focal,2014,Male,Rat,Temporary,195,2,46,,"CIHR, WT, University of Manchester, GASM & MRC",,,,Single,60,SubCut,2,,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,"Originally ES, changed to SM for Fig 6 outcomes (SM not extracted)",20,,10,,5,,12.93,,17.88,,,0,other,other,,,,FALSE,FALSE,,FALSE,43.38,17.88,SM,,,,,FALSE,2,19168,FALSE,TRUE,40.88825015,39.98089544,136.0221229,-133.0036442,73.82,-30.44,-30.06,30.06,30.44,43.76,-30.44,-0.38,Isofluorane,17,Intraluminal filament/suture,H & E,1.248357424,85.07877207,1,Treatment,40.88825015,39.98089544,-134.3240806,-131.3432833,40.43711785,0.38,25.57467888,12,,,,
1003,latency to first float,Social interaction/anxiety/depression,,43.76,71.54,1440,92.41516966,104.3597005,-112.1298434,296.9601827,IL1-RA,Unknown,NeurobehaviouralScore,delayed - Fig 6f,73.82,,unknown,Peripheral,Protein,,18732,600,100,17,MRI,Wistar,Publications\IL1-RA\IL1RA_Update2016\1003_Girard_2014.pdf#Publications\IL1-RA\IL1RA_Update2016\1003_Girard_2014.pdf#,400,FALSE,mg/kg,,,b,Anti-Inflammatory,8,5,100,7.584830339,48089,Full Publication,TRUE,18732,Focal,2014,Male,Rat,Temporary,195,2,46,,"CIHR, WT, University of Manchester, GASM & MRC",,,,Single,60,SubCut,2,,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,"Originally ES, changed to SM for Fig 6 outcomes (SM not extracted)",20,,10,,5,,12.93,,25.49,,,0,other,other,,,,FALSE,FALSE,,FALSE,71.54,25.49,SM,,,,,FALSE,2,19168,FALSE,TRUE,40.88825015,56.99737275,136.0221229,-189.6120185,73.82,-2.28,-30.06,30.06,2.28,71.54,-30.06,-27.78,Isofluorane,17,Intraluminal filament/suture,H & E,92.41516966,104.3597005,1,Treatment,40.88825015,56.99737275,-136.0221229,-189.6120185,49.60115674,-27.78,31.37052598,12,,,,
1003,Movement score,Motor/sensory,,0.8,1,0,100,94.25733393,-84.74437451,284.7443745,IL1-RA,Unknown,NeurobehaviouralScore,Fig 3D acute IL1-RA Orient,1,,unknown,Peripheral,Protein,,18732,600,100,17,MRI,Wistar,,400,FALSE,mg/kg,,,a,Anti-Inflammatory,8,5,100,0,48050,Full Publication,TRUE,18732,Focal,2014,Male,Rat,Temporary,2,2,46,,Multiple see paper,,,,Single,60,SubCut,2,,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,"Conflict of interest: NJR is a non-executive director of AstraZeneca but this has no relationship to the research described here. The other authorsdeclare no competing financial interests.

MRI

Fig 2F Done
*Fig 3A sham, control, acute & delayed day 25 on",20,,10,,5,,0.1333,,0,,,0,other,other,,,,FALSE,FALSE,,FALSE,1,0,SM,,,,,FALSE,2,19177,FALSE,TRUE,0.421531612,0,210.7658061,0,1,0,-0.2,0.2,0,1,-0.2,-0.2,Isoflurane,17,Intraluminal filament/suture,H & E,100,94.25733393,1,Treatment,0.421531612,0,-210.7658061,0,0.298067861,-0.2,0.188514668,12,,,,
1003,Skilled reaching,Motor/sensory,better,28,28,1440,0,58.13707765,-113.9486722,113.9486722,IL1-RA,Unknown,NeurobehaviouralScore,Fig 3 A delayed IL-1 RA % success,50.83,,unknown,Peripheral,Protein,,18732,600,100,17,MRI,Wistar,,400,FALSE,mg/kg,,,b,Anti-Inflammatory,8,5,100,100,48047,Full Publication,TRUE,18732,Focal,2014,Male,Rat,Temporary,2,2,46,,Multiple see paper,,,,Single,60,SubCut,2,,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,"Conflict of interest: NJR is a non-executive director of AstraZeneca but this has no relationship to the research described here. The other authorsdeclare no competing financial interests.

MRI

Fig 2F Done
*Fig 3A sham, control, acute & delayed day 25 on",20,,10,,5,,6.506,,9.566,,,0,other,other,,,,FALSE,FALSE,,FALSE,28,9.566,SM,,,,,FALSE,2,19177,FALSE,TRUE,20.57377846,21.39022627,90.11729504,-93.69350098,50.83,-22.83,-22.83,22.83,22.83,28,-22.83,0,Isoflurane,17,Intraluminal filament/suture,H & E,0,58.13707765,1,Treatment,20.57377846,21.39022627,-90.11729504,-93.69350098,20.98597317,0,13.27269483,12,,,,
1003,Movement score,Motor/sensory,,0.783,1,0,100,85.76520959,-68.09981079,268.0998108,IL1-RA,Unknown,NeurobehaviouralScore,Fig 3D acute IL1-RA Aim,1,,unknown,Peripheral,Protein,,18732,600,100,17,MRI,Wistar,,400,FALSE,mg/kg,,,a,Anti-Inflammatory,8,5,100,0,48056,Full Publication,TRUE,18732,Focal,2014,Male,Rat,Temporary,2,2,46,,Multiple see paper,,,,Single,60,SubCut,2,,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,"Conflict of interest: NJR is a non-executive director of AstraZeneca but this has no relationship to the research described here. The other authorsdeclare no competing financial interests.

MRI

Fig 2F Done
*Fig 3A sham, control, acute & delayed day 25 on",20,,10,,5,,0.1316,,0,,,0,other,other,,,,FALSE,FALSE,,FALSE,1,0,SM,,,,,FALSE,2,19177,FALSE,TRUE,0.41615574,0,191.7768387,0,1,0,-0.217,0.217,0,1,-0.217,-0.217,Isoflurane,17,Intraluminal filament/suture,H & E,100,85.76520959,1,Treatment,0.41615574,0,-191.7768387,0,0.294266546,-0.217,0.186110505,12,,,,
1003,Skilled reaching,Motor/sensory,better,52,52,1440,0,96.64017071,-189.4147346,189.4147346,IL1-RA,Unknown,NeurobehaviouralScore,Fig 3B delayed IL-1 RA % pellet,67.92,,unknown,Peripheral,Protein,,18732,600,100,17,MRI,Wistar,,400,FALSE,mg/kg,,,b,Anti-Inflammatory,8,5,100,100,48049,Full Publication,TRUE,18732,Focal,2014,Male,Rat,Temporary,2,2,46,,Multiple see paper,,,,Single,60,SubCut,2,,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,"Conflict of interest: NJR is a non-executive director of AstraZeneca but this has no relationship to the research described here. The other authorsdeclare no competing financial interests.

MRI

Fig 2F Done
*Fig 3A sham, control, acute & delayed day 25 on",20,,10,,5,,9.752,,6.819,,,0,other,other,,,,FALSE,FALSE,,FALSE,52,6.819,SM,,,,,FALSE,2,19177,FALSE,TRUE,30.83853174,15.24774754,193.7093702,-95.77730866,67.92,-15.92,-15.92,15.92,15.92,52,-15.92,0,Isoflurane,17,Intraluminal filament/suture,H & E,0,96.64017071,1,Treatment,30.83853174,15.24774754,-193.7093702,-95.77730866,24.32600301,0,15.38511518,12,,,,
1003,Skilled walking,Motor/sensory,,5.39,5.104,1440,-146.6666667,163.6773417,-467.4742564,174.1409231,IL1-RA,Unknown,NeurobehaviouralScore,Fig 4Dcontra delayed IL1-RA,5.585,,unknown,Peripheral,Protein,,18732,600,100,17,MRI,Wistar,,400,FALSE,mg/kg,,,b,Anti-Inflammatory,8,5,100,246.6666667,48073,Full Publication,TRUE,18732,Focal,2014,Male,Rat,Temporary,2,2,46,,Multiple see paper,,,,Single,60,SubCut,2,,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,"Conflict of interest: NJR is a non-executive director of AstraZeneca but this has no relationship to the research described here. The other authorsdeclare no competing financial interests.

MRI

Fig 2F Done
*Fig 3A sham, control, acute & delayed day 25 on",20,,10,,5,,0.2034,,0.1383,,,0,other,other,,,,FALSE,FALSE,,FALSE,5.104,0.1383,SM,,,,,FALSE,2,19177,FALSE,TRUE,0.643207276,0.309248201,329.8498852,-158.5888212,5.585,-0.481,-0.195,0.195,0.481,5.39,-0.481,-0.286,Isoflurane,17,Intraluminal filament/suture,H & E,59.45945946,163.6773417,1,Treatment,0.643207276,0.309248201,-133.7229264,-64.29276534,0.504653371,0.286,0.319170816,12,,,,
1003,Movement score,Motor/sensory,,0.8,1,1440,100,94.25733393,-84.74437451,284.7443745,IL1-RA,Unknown,NeurobehaviouralScore,Fig 3D delayed IL1-RA Orient,1,,unknown,Peripheral,Protein,,18732,600,100,17,MRI,Wistar,,400,FALSE,mg/kg,,,b,Anti-Inflammatory,8,5,100,0,48051,Full Publication,TRUE,18732,Focal,2014,Male,Rat,Temporary,2,2,46,,Multiple see paper,,,,Single,60,SubCut,2,,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,"Conflict of interest: NJR is a non-executive director of AstraZeneca but this has no relationship to the research described here. The other authorsdeclare no competing financial interests.

MRI

Fig 2F Done
*Fig 3A sham, control, acute & delayed day 25 on",20,,10,,5,,0.1333,,0,,,0,other,other,,,,FALSE,FALSE,,FALSE,1,0,SM,,,,,FALSE,2,19177,FALSE,TRUE,0.421531612,0,210.7658061,0,1,0,-0.2,0.2,0,1,-0.2,-0.2,Isoflurane,17,Intraluminal filament/suture,H & E,100,94.25733393,1,Treatment,0.421531612,0,-210.7658061,0,0.298067861,-0.2,0.188514668,12,,,,
1003,Movement score,Motor/sensory,,0.772,0.976,0,93.57798165,84.59912053,-72.23629459,259.3922579,IL1-RA,Unknown,NeurobehaviouralScore,Fig 3D acute IL1-RA Limb lift,0.99,,unknown,Peripheral,Protein,,18732,600,100,17,MRI,Wistar,,400,FALSE,mg/kg,,,a,Anti-Inflammatory,8,5,100,6.422018349,48052,Full Publication,TRUE,18732,Focal,2014,Male,Rat,Temporary,2,2,46,,Multiple see paper,,,,Single,60,SubCut,2,,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,"Conflict of interest: NJR is a non-executive director of AstraZeneca but this has no relationship to the research described here. The other authorsdeclare no competing financial interests.

MRI

Fig 2F Done
*Fig 3A sham, control, acute & delayed day 25 on",20,,10,,5,,0.1293,,0.024,,,0,other,other,,,,FALSE,FALSE,,FALSE,0.976,0.024,SM,,,,,FALSE,2,19177,FALSE,TRUE,0.408882501,0.053665631,187.5607805,-24.61726214,0.99,-0.014,-0.218,0.218,0.014,0.976,-0.218,-0.204,Isoflurane,17,Intraluminal filament/suture,H & E,93.57798165,84.59912053,1,Treatment,0.408882501,0.053665631,-187.5607805,-24.61726214,0.291603241,-0.204,0.184426083,12,,,,
1003,Movement score,Motor/sensory,,0.772,0.926,1440,70.64220183,85.9075026,-97.73650326,239.0209069,IL1-RA,Unknown,NeurobehaviouralScore,Fig 3D delayed IL1-RA Limb lift,0.99,,unknown,Peripheral,Protein,,18732,600,100,17,MRI,Wistar,,400,FALSE,mg/kg,,,b,Anti-Inflammatory,8,5,100,29.35779817,48053,Full Publication,TRUE,18732,Focal,2014,Male,Rat,Temporary,2,2,46,,Multiple see paper,,,,Single,60,SubCut,2,,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,"Conflict of interest: NJR is a non-executive director of AstraZeneca but this has no relationship to the research described here. The other authorsdeclare no competing financial interests.

MRI

Fig 2F Done
*Fig 3A sham, control, acute & delayed day 25 on",20,,10,,5,,0.1293,,0.04045,,,0,other,other,,,,FALSE,FALSE,,FALSE,0.926,0.04045,SM,,,,,FALSE,2,19177,FALSE,TRUE,0.408882501,0.09044895,187.5607805,-41.49034389,0.99,-0.064,-0.218,0.218,0.064,0.926,-0.218,-0.154,Isoflurane,17,Intraluminal filament/suture,H & E,70.64220183,85.9075026,1,Treatment,0.408882501,0.09044895,-187.5607805,-41.49034389,0.29611308,-0.154,0.187278356,12,,,,
1003,Movement score,Motor/sensory,,0.767,1,0,100,79.02601108,-54.89098172,254.8909817,IL1-RA,Unknown,NeurobehaviouralScore,Fig 3D acute IL1-RA Digits close,1,,unknown,Peripheral,Protein,,18732,600,100,17,MRI,Wistar,,400,FALSE,mg/kg,,,a,Anti-Inflammatory,8,5,100,0,48054,Full Publication,TRUE,18732,Focal,2014,Male,Rat,Temporary,2,2,46,,Multiple see paper,,,,Single,60,SubCut,2,,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,"Conflict of interest: NJR is a non-executive director of AstraZeneca but this has no relationship to the research described here. The other authorsdeclare no competing financial interests.

MRI

Fig 2F Done
*Fig 3A sham, control, acute & delayed day 25 on",20,,10,,5,,0.1302,,0,,,0,other,other,,,,FALSE,FALSE,,FALSE,1,0,SM,,,,,FALSE,2,19177,FALSE,TRUE,0.411728551,0,176.7075328,0,1,0,-0.233,0.233,0,1,-0.233,-0.233,Isoflurane,17,Intraluminal filament/suture,H & E,100,79.02601108,1,Treatment,0.411728551,0,-176.7075328,0,0.291136051,-0.233,0.184130606,12,,,,
1003,Movement score,Motor/sensory,,0.767,0.898,1440,56.22317597,81.02155153,-102.579065,215.025417,IL1-RA,Unknown,NeurobehaviouralScore,Fig 3D delayed IL1-RA Digits close,1,,unknown,Peripheral,Protein,,18732,600,100,17,MRI,Wistar,,400,FALSE,mg/kg,,,b,Anti-Inflammatory,8,5,100,43.77682403,48055,Full Publication,TRUE,18732,Focal,2014,Male,Rat,Temporary,2,2,46,,Multiple see paper,,,,Single,60,SubCut,2,,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,"Conflict of interest: NJR is a non-executive director of AstraZeneca but this has no relationship to the research described here. The other authorsdeclare no competing financial interests.

MRI

Fig 2F Done
*Fig 3A sham, control, acute & delayed day 25 on",20,,10,,5,,0.1302,,0.04164,,,0,other,other,,,,FALSE,FALSE,,FALSE,0.898,0.04164,SM,,,,,FALSE,2,19177,FALSE,TRUE,0.411728551,0.093109871,176.7075328,-39.96131785,1,-0.102,-0.233,0.233,0.102,0.898,-0.233,-0.131,Isoflurane,17,Intraluminal filament/suture,H & E,56.22317597,81.02155153,1,Treatment,0.411728551,0.093109871,-176.7075328,-39.96131785,0.298487728,-0.131,0.188780215,12,,,,
1003,Skilled reaching,Motor/sensory,better,28,45,0,74.46342532,42.04952205,-7.953637909,156.8804885,IL1-RA,Unknown,NeurobehaviouralScore,Fig 3A acute IL1-RA % success,50.83,,unknown,Peripheral,Protein,,18732,600,100,17,MRI,Wistar,,400,FALSE,mg/kg,,,a,Anti-Inflammatory,8,5,100,25.53657468,48046,Full Publication,TRUE,18732,Focal,2014,Male,Rat,Temporary,2,2,46,,Multiple see paper,,,,Single,60,SubCut,2,,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,"Conflict of interest: NJR is a non-executive director of AstraZeneca but this has no relationship to the research described here. The other authorsdeclare no competing financial interests.

MRI

Fig 2F Done
*Fig 3A sham, control, acute & delayed day 25 on",20,,10,,5,,6.506,,2.739,,,0,other,other,,,,FALSE,FALSE,,FALSE,45,2.739,SM,,,,,FALSE,2,19177,FALSE,TRUE,20.57377846,6.12459019,90.11729504,-26.82693907,50.83,-5.83,-22.83,22.83,5.83,45,-22.83,-17,Isoflurane,17,Intraluminal filament/suture,H & E,74.46342532,42.04952205,1,Treatment,20.57377846,6.12459019,-90.11729504,-26.82693907,15.17878396,-17,9.599905885,12,,,,
1003,Skilled walking,Motor/sensory,,5.707,5.91,0,172.0338983,102.6161928,-29.09383956,373.1616362,IL1-RA,Unknown,NeurobehaviouralScore,Fig 4F ipsi  acute IL1-RA hindlimb,5.825,,unknown,Peripheral,Protein,,18732,600,100,17,MRI,Wistar,,400,FALSE,mg/kg,,,a,Anti-Inflammatory,8,5,100,-72.03389831,48082,Full Publication,TRUE,18732,Focal,2014,Male,Rat,Temporary,2,2,46,,Multiple see paper,,,,Single,60,SubCut,2,,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,"Conflict of interest: NJR is a non-executive director of AstraZeneca but this has no relationship to the research described here. The other authorsdeclare no competing financial interests.

MRI

Fig 2F Done
*Fig 3A sham, control, acute & delayed day 25 on",20,,10,,5,,0.08406,,0.02302,,,0,other,other,,,,FALSE,FALSE,,FALSE,5.91,0.02302,SM,,,,,FALSE,2,19177,FALSE,TRUE,0.26582106,0.051474285,225.2720848,-43.62227529,5.825,0.085,-0.118,0.118,0.085,5.91,-0.118,-0.203,Isoflurane,17,Intraluminal filament/suture,H & E,172.0338983,102.6161928,1,Treatment,0.26582106,0.051474285,-225.2720848,-43.62227529,0.191455527,-0.203,0.121087107,12,,,,
1003,Skilled walking,Motor/sensory,,5.39,5.79,0,205.1282051,62.23983896,83.13812076,327.1182895,IL1-RA,Unknown,NeurobehaviouralScore,Fig 4D contra acute IL1-RA,5.585,,unknown,Peripheral,Protein,,18732,600,100,17,MRI,Wistar,,400,FALSE,mg/kg,,,a,Anti-Inflammatory,8,5,100,-105.1282051,48072,Full Publication,TRUE,18732,Focal,2014,Male,Rat,Temporary,2,2,46,,Multiple see paper,,,,Single,60,SubCut,2,,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,"Conflict of interest: NJR is a non-executive director of AstraZeneca but this has no relationship to the research described here. The other authorsdeclare no competing financial interests.

MRI

Fig 2F Done
*Fig 3A sham, control, acute & delayed day 25 on",20,,10,,5,,0.06892,,0.07232,,,1,other,other,,,,FALSE,FALSE,,FALSE,5.79,0.07232,SM,,,,,FALSE,2,19177,FALSE,TRUE,0.217944176,0.161712436,111.7662443,-82.92945443,5.585,0.205,-0.195,0.195,0.205,5.79,0.205,0.4,Isoflurane,17,Intraluminal filament/suture,H & E,195.1219512,62.23983896,1,Treatment,0.217944176,0.161712436,106.3142324,78.88411519,0.191899161,-0.4,0.121367686,12,,,,
